id,revol_bal,revol_util,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
486673,4372,48%,7196.585705,5800.01,1396.58,2013-03-01,207.3,2016-04-01
486686,982,1.80%,4455.659271,4000,455.66,2013-03-01,132.09,2013-03-01
486703,1446,13.50%,24850.04908,20000,4815.59,2013-03-01,705.21,2013-03-01
486706,6867,41.60%,7552.871163,6250,1302.87,2013-03-01,228.98,2013-03-01
486744,12509,37.10%,3441.61,2891.08,521.19,2013-02-01,97.68,2015-03-01
486765,14373,88.20%,16615.19615,14400,2215.2,2012-04-01,5380.44,2015-04-01
486784,6268,22%,10808.79303,10000,808.79,2011-07-01,6155.5,2016-05-01
486785,8226,18.10%,16530.02036,15000,1530.02,2011-06-01,9779.24,2016-03-01
486787,8847,36.90%,4623.406034,4000,623.41,2011-07-01,2572.11,2011-07-01
486802,11757,42.60%,5599.902848,5000,599.9,2013-03-01,177.18,2016-05-01
486817,10033,21.70%,15944.88167,13750,2194.88,2013-03-01,461.86,2013-03-01
486818,8076,79.20%,3539.21,2675.31,837.84,2011-12-01,167.84,2016-05-01
486831,14636,71.40%,3497.711877,3000,497.71,2013-03-01,111.16,2013-04-01
486838,0,26.32%,8418.035498,7500,918.04,2011-07-01,4395.41,2011-07-01
486839,2728,37.40%,11848.76527,10000,1848.77,2013-03-01,345.6,2016-01-01
486846,19130,97.60%,11053.55637,9000,2053.56,2013-05-01,323.07,2016-03-01
486867,2561,17.30%,16815.94864,15000,1815.95,2012-06-01,119.99,2012-06-01
486869,8315,23.70%,25823.6054,25000,823.61,2010-08-01,22.2,2010-08-01
486882,6281,62.80%,1892.825532,1600,292.83,2012-02-01,707.25,2016-05-01
486892,12849,45.60%,14389.27499,12500,1889.27,2012-05-01,4304.42,2012-05-01
486897,10625,65.60%,4420.01,3584.08,764.81,2012-06-01,161.93,2012-11-01
486902,1562,6.50%,10404.92636,10000,404.93,2010-12-01,8546.27,2010-12-01
486906,12844,54%,14214.52053,12000,2214.52,2013-02-01,803.87,2013-02-01
486910,12942,67.10%,17008.20048,14000,3008.2,2013-03-01,500.09,2013-03-01
486916,23065,51.10%,19484.75347,17800,1684.75,2011-04-01,12596.92,2011-04-01
486922,6657,27%,6439.142117,6000,439.14,2011-06-01,3847.41,2015-05-01
486940,22370,58.90%,21231.00767,20500,731.01,2010-06-01,19821.34,2010-06-01
486955,9205,52%,9222.141101,8500,722.14,2011-07-01,5239.63,2011-07-01
486971,12585,38.80%,18910.75797,16000,2910.76,2012-03-01,6585.89,2012-03-01
486977,22542,41.70%,27485.64731,25000,2485.65,2011-01-01,15.45,2010-12-01
486980,16738,90.30%,16704.26102,13750,2954.26,2013-03-01,485.32,2013-03-01
486989,26146,76.20%,20506.79395,17000,3506.79,2012-12-01,2287.26,2016-04-01
486993,18667,20.30%,17392.23156,17000,392.23,2010-06-01,15190.62,2015-07-01
487001,5011,5.50%,31540.39387,25000,6540.39,2012-04-01,789.93,2016-05-01
487036,1815,43.20%,6692.185865,5200,1492.19,2013-03-01,195.12,2014-08-01
487048,4641,18.10%,23444.95639,20000,3444.96,2013-03-01,695.31,2016-05-01
487063,11723,32.10%,15622.79006,14000,1622.79,2012-09-01,3031.14,2012-09-01
487071,14246,74.20%,11930.38792,10000,1930.39,2012-03-01,4146.92,2016-05-01
487076,3379,31%,5863.806395,5000,863.81,2011-11-01,2650.06,2016-05-01
487115,38436,73.20%,32310.02944,25000,7310.03,2012-10-01,5252.33,2014-08-01
487129,4891,55%,9111.601849,7500,1611.6,2013-03-01,270.62,2013-03-01
487131,8220,71.50%,6913.549652,6400,513.55,2010-11-01,5404.4,2012-02-01
487133,4278,42.70%,14714.32363,12000,2714.32,2012-01-01,5819.52,2012-01-01
487155,15899,16.60%,18111.13005,14000,4111.13,2013-03-01,547.55,2016-05-01
487156,15055,88%,6551.421413,5600,951.42,2012-11-01,912.78,2016-02-01
487178,654,72.70%,5102.473361,4200,902.47,2013-03-01,151.11,2013-12-01
487191,17325,70.10%,14524.92641,13000,1524.93,2011-03-01,9682.31,2011-03-01
487192,11683,60.20%,3663.576403,3250,413.58,2011-03-01,2433.09,2011-03-01
487201,14438,62.20%,5798.4014,5000.01,798.39,2013-03-01,173.35,2016-05-01
487203,4402,9.30%,17171.78891,15000,2171.79,2011-12-01,7857.23,2011-12-01
487209,2255,45.10%,10966.99863,10000,967,2011-05-01,6787.77,2011-05-01
487214,5804,50.90%,5199.192268,4200,984.19,2013-04-01,29.96,2010-02-01
487248,3745,89.20%,20385.63427,16000,4385.63,2013-03-01,606.66,2016-01-01
487253,17256,76%,16410.9742,14000,2410.97,2013-03-01,473.77,2016-04-01
487262,5879,70.80%,16937.55868,14000,2937.56,2012-03-01,5853.54,2012-03-01
487274,7396,37.90%,8408.433514,7500,908.43,2011-09-01,4295.52,2011-09-01
487278,0,0%,8865.283587,8000,865.28,2012-04-01,217.04,2012-04-01
487285,58930,63.40%,23697.20584,20000,3697.21,2013-03-01,687.1,2016-04-01
487298,5327,95.10%,6361.321154,5100,1261.32,2013-03-01,190.29,2013-03-01
487311,10398,13.80%,14572.01,11512.64,3059.37,2011-10-01,43.65,2011-12-01
487348,958,12.10%,5892.629516,5000,892.63,2013-03-01,181.22,2016-03-01
487380,10685,89.80%,6757.007716,6000,757.01,2013-03-01,197.24,2013-03-01
487384,3860,91.90%,2651.670337,2250,386.67,2013-03-01,66.84,2013-10-01
487393,426,8.90%,1449.666738,1250,199.67,2012-05-01,9.69,2012-05-01
487396,26519,61.40%,18222.82485,15000,3222.82,2013-03-01,527.2,2016-05-01
487402,14383,44.90%,18072.32611,15000,3072.33,2012-08-01,3918.31,2016-05-01
487405,3053,13.50%,4411.061886,4000,411.06,2012-02-01,1681.78,2016-04-01
487409,3071,16.50%,3635.486345,3300,335.49,2013-03-01,105.42,2013-03-01
487438,6486,8.70%,11337.00412,10750,587,2011-08-01,2938.27,2011-08-01
487448,19879,97.90%,25576.19864,19999.99,5576.21,2013-01-01,2172.32,2013-02-01
487451,16375,66%,17728.48764,15000,2728.49,2011-09-01,6887.68,2016-05-01
487457,22083,75.90%,14343.25172,12000,2343.25,2013-03-01,781.69,2015-10-01
487464,3010,73.40%,11840.29654,10000,1840.3,2013-01-01,998.65,2013-02-01
487483,3140,35.70%,12148.57694,10000,2148.58,2013-03-01,351.16,2013-03-01
487488,2246,16.90%,16920.16039,15000,1920.16,2011-06-01,9443.39,2011-06-01
487506,7326,18.20%,5599.814013,5000,599.81,2013-03-01,168.69,2015-02-01
487529,4377,71.80%,10194.46766,8500,1694.47,2012-02-01,3798.3,2016-05-01
487534,2556,47.30%,7918.738897,6250,1668.74,2013-04-01,246.36,2013-04-01
487546,7637,39.20%,5613.28,4369.03,1031.33,2011-12-01,257.69,2012-05-01
487552,52601,73.10%,18126.0304,15000,3126.03,2013-03-01,563.47,2013-03-01
487589,1643,60.90%,9378.191892,8000,1378.19,2013-03-01,280.42,2016-05-01
487597,3157,78.90%,24169.23136,20000,4169.23,2013-04-01,739.27,2016-05-01
487604,15985,45.20%,9242.172897,7800,1442.17,2013-03-01,271.91,2013-03-01
487618,6235,52%,1426.148549,1200,226.15,2012-02-01,532.03,2012-02-01
487629,13800,93.20%,7422.838312,6000,1407.84,2013-03-01,222.46,2013-03-01
487635,47992,30.50%,24404.41992,22000,2404.42,2011-07-01,6682.81,2011-07-01
487669,25945,97.90%,18180.46636,14500,3680.47,2013-03-01,516.8,2013-03-01
487680,12991,22.60%,11533.24974,10000,1533.25,2012-06-01,3174.48,2012-05-01
487706,7915,38.40%,18538.2763,16000,2538.28,2011-08-01,9817.67,2016-05-01
487738,13014,14.70%,11139.00571,10000,1139.01,2013-03-01,327.38,2013-12-01
487755,12614,85.20%,1629.782724,1500,129.78,2010-12-01,1228.08,2016-05-01
487777,61140,60.50%,5538.061009,4750,788.06,2013-03-01,173.09,2013-03-01
487781,9379,35.70%,8531.275142,7200,1331.28,2013-03-01,252.25,2013-03-01
487786,150,3.10%,7735.11718,6900,835.12,2011-10-01,3742.24,2011-08-01
487864,13211,73.80%,16638.6665,14000,2638.67,2012-03-01,43.02,2015-01-01
487873,22485,70%,6007.457583,5050,957.46,2012-05-01,1782.16,2016-04-01
487881,0,0%,6907.85679,6250,657.86,2012-01-01,2807.14,2012-01-01
487890,50110,10.50%,27603.24638,25000,2603.25,2011-05-01,17043.04,2011-05-01
487897,10254,23.50%,6098.134823,5500,598.13,2012-08-01,1342.14,2012-08-01
487900,9432,54.80%,17488.21823,15000,2488.22,2013-03-01,516.67,2013-03-01
487906,16472,47.90%,12564.71546,11200,1364.72,2012-09-01,2416.38,2012-09-01
487908,12533,71.60%,29475.91586,23999.99,5475.92,2013-04-01,52.1,2016-04-01
487918,2754,40.50%,3535.600625,3000,535.6,2013-03-01,109.77,2016-05-01
487937,3438,51.30%,1748.092715,1500,248.09,2012-06-01,475.45,2012-06-01
487968,14023,77%,20377.92922,16000,4377.93,2013-03-01,601.42,2014-05-01
487971,5527,17.80%,10063.13,10000,63.13,2010-04-01,10063.87,2010-04-01
488001,36705,82.50%,5556.131815,5000,556.13,2011-07-01,3136.28,2013-05-01
488022,14119,44.80%,9277.227772,8000,1277.23,2013-03-01,273.34,2016-04-01
488025,22434,57.40%,17726.08871,15000,2726.09,2012-11-01,2434.64,2012-11-01
488028,12970,66.20%,5971.04573,5200,771.05,2012-05-01,38.99,2014-10-01
488029,627,34.80%,3702.899855,3000,702.9,2013-03-01,112.93,2013-03-01
488033,0,0%,1030.75,416.5,216.22,2010-05-01,317.13,2010-10-01
488037,26428,48.20%,7857.875984,6400,1457.88,2013-03-01,226.89,2015-07-01
488060,14493,19.50%,5855.238771,5500,355.24,2011-03-01,3978.44,2011-03-01
488100,9711,98.10%,18267.91042,14000,4267.91,2012-08-01,3923.39,2012-09-01
488103,3108,39.30%,20348.09721,18250,2098.1,2011-08-01,10488.64,2011-08-01
488125,2621,17%,5317.556555,4800,517.56,2013-03-01,167.43,2015-08-01
488128,16198,53.80%,16322.49018,14000,2322.49,2013-03-01,493.94,2014-02-01
488138,9663,31.80%,15306.80307,13200,2106.81,2013-03-01,436.62,2016-03-01
488161,10075,73%,11470.54819,10000,1470.55,2012-02-01,4320.16,2015-04-01
488180,10491,55.50%,12213.38356,10000,2213.38,2013-03-01,366.59,2013-09-01
488196,1692,35.20%,6126.04,4505.93,1423.95,2012-01-01,269.96,2012-06-01
488230,3361,21.10%,4726.907754,4000,696.91,2013-04-01,16.46,2016-05-01
488239,11071,37.40%,11881.02064,10550,1331.02,2013-03-01,345.93,2013-03-01
488243,36553,98.80%,24946.36022,19999.99,4946.37,2013-03-01,743.18,2016-03-01
488246,6372,52.20%,13571.3923,11200,2371.39,2012-09-01,2313.3,2016-03-01
488251,13088,42.60%,8911.22444,8000,911.22,2013-03-01,262.2,2013-03-01
488255,13232,63.90%,5798.308085,5000,798.31,2013-03-01,170.81,2016-05-01
488256,39476,78.30%,29474.65744,25000,4474.66,2011-04-01,18490.52,2016-04-01
488263,3351,0.40%,15296.1236,14400,896.12,2011-02-01,10290.86,2011-02-01
488269,19882,51.20%,6243.938594,6000,243.94,2010-08-01,5470.59,2016-05-01
488285,0,0%,5350.91,4482.36,850.88,2013-01-01,157.13,2013-07-01
488289,20611,56.30%,15766.62202,14000,1766.62,2013-03-01,464.2,2013-03-01
488309,1657,8.10%,4873.778214,4600,273.78,2010-10-01,3974.33,2010-11-01
488326,24926,59.30%,22924.81645,18000,4924.82,2013-03-01,677.6,2016-05-01
488333,3811,97.70%,3689.42,1825.16,1218.59,2010-11-01,1522.02,2016-05-01
488380,5428,21.30%,10582.0695,10000,582.07,2011-01-01,2588.27,2011-01-01
488388,0,0%,359.36,226.81,117.56,2010-07-01,86.17,2016-05-01
488391,14630,89.80%,25807.36439,20500,5307.36,2012-06-01,6881.97,2016-01-01
488396,10867,54%,9478.968071,8000,1478.97,2013-03-01,277.15,2016-03-01
488405,19126,75.60%,2357.68,1355.46,1002.22,2010-07-01,589.86,2016-04-01
488422,7957,55.60%,12246.76171,10000,2246.76,2012-06-01,44.15,2016-04-01
488434,19233,40.60%,21576.96799,20000,1576.97,2011-01-01,15725.54,2015-05-01
488445,3575,83.10%,5482.41551,4500,967.42,2013-03-01,160.96,2013-03-01
488478,32085,57%,28325.37696,23999.99,4325.39,2012-10-01,4660.81,2016-05-01
488492,4069,43.80%,6783.500197,6000,783.5,2011-03-01,4500.62,2014-03-01
488545,14843,55.80%,31182.55857,25000,6182.56,2013-03-01,910.26,2014-03-01
488569,3119,39%,2525.43,1817.38,615,2011-10-01,128.24,2012-03-01
488570,9530,56.40%,9573.292076,7675,1898.29,2012-10-01,1558.81,2012-10-01
488594,12969,69.40%,12352.13469,9800,2552.13,2013-03-01,365.93,2013-03-01
488606,11132,35.10%,7793.04379,7000,793.04,2013-01-01,658.15,2016-05-01
488607,7220,40.10%,2103.02,1153.02,549.93,2010-08-01,341.04,2016-05-01
488618,37573,99.10%,6770.588157,5525,1245.59,2012-12-01,746.84,2012-12-01
488644,6084,38.80%,12104.55785,10000,2087.78,2013-03-01,363.5,2016-05-01
488647,5690,54.20%,195.07,142.04,53.03,2010-04-01,195.36,2010-09-01
488655,15625,36.20%,3519.521304,3200,319.52,2012-03-01,1245.46,2012-04-01
488657,21053,37.30%,14626.36,8604.01,2525,2011-09-01,34.51,2012-01-01
488659,12294,61.50%,30408.87254,24750,5658.88,2012-12-01,782.07,2012-12-01
488665,6673,33%,7883.023652,7000,883.02,2013-03-01,227.24,2016-03-01
488671,4261,26.80%,16216.04127,14400,1816.04,2013-03-01,459.32,2016-05-01
488676,4638,57.30%,11679.87469,10000,1679.87,2012-07-01,2857.41,2016-05-01
488695,2980,33.10%,17394.99572,15000,2395,2013-03-01,516.11,2016-05-01
488731,6041,26.70%,11848.33402,10000,1848.34,2013-03-01,336.7,2013-03-01
488733,8154,55.80%,31045.69418,24000,7045.69,2013-03-01,940.51,2014-11-01
488740,19924,1.80%,8835.847845,8000,835.85,2012-08-01,222.73,2014-04-01
488745,5585,96.30%,7286.947884,6000,1286.95,2012-01-01,33.77,2015-01-01
488770,15100,25.40%,12699.0476,12000,699.05,2011-02-01,9.49,2014-10-01
488775,2737,78.20%,3360.613614,3000,360.61,2012-02-01,12.79,2014-03-01
488779,86469,89.10%,20915.88592,20000,915.89,2010-07-01,18864.62,2010-07-01
488783,11735,64.50%,10686.59,8577.91,2108.68,2012-04-01,48.88,2016-05-01
488807,16927,65.90%,18856.52814,16000,2856.53,2013-03-01,587.29,2013-03-01
488824,2872,61.10%,5855.927676,5200,655.93,2013-03-01,168.55,2015-04-01
488826,73656,56.10%,6516.657228,5500,1016.66,2013-03-01,187.53,2016-04-01
488844,3213,42.80%,2935.755652,2500,420.76,2012-11-01,387.89,2012-11-01
488888,6394,20.40%,4566.866502,4000,566.87,2012-02-01,1736.37,2015-02-01
488889,6126,11.50%,8455.711305,7550,905.71,2013-03-01,254.47,2013-03-01
488973,1611,1%,1011.18,1000,11.18,2010-05-01,980.71,2010-05-01
488991,1323,0.20%,10240.99775,10000,241,2010-08-01,4.81,2012-09-01
488999,8661,39.70%,4579.021563,4100,479.02,2013-02-01,72.54,2016-05-01
489008,2559,18.40%,16386.16771,14000,2386.17,2012-12-01,1835.51,2012-12-01
489025,2691,28%,10240.95996,10000,240.96,2010-07-01,9310.42,2016-05-01
489032,13383,7.80%,98.79,0,66.79,2010-05-01,100,2016-05-01
489087,44400,57.70%,13922.04177,12000,1922.04,2012-09-01,2675.29,2012-09-01
489107,11300,90.20%,22129.55426,18000,4129.55,2012-08-01,4780.91,2012-08-01
489109,2736,6%,3304.952177,3000,304.95,2013-03-01,94.9,2013-03-01
489130,37810,81.30%,30794.75822,25000,5794.76,2012-04-01,9808.14,2016-05-01
489139,5610,30.70%,10481.93,8670.6,1713.81,2012-11-01,393.59,2013-02-01
489141,15821,56.30%,14875.52646,14000,875.53,2010-08-01,12920.35,2013-09-01
489158,6441,45.40%,6831.38091,6000,831.38,2012-08-01,326.82,2012-09-01
489161,15028,88.40%,1724.48,1266.98,457.5,2011-07-01,107.99,2016-05-01
489163,11779,62.70%,14014.94927,12000,2014.95,2012-10-01,2317.98,2016-05-01
489173,16191,60.40%,22205.16102,17500,4705.16,2012-11-01,3061,2012-11-01
489200,5909,65.70%,14399.33632,12000,2399.34,2012-09-01,607.39,2012-09-01
489202,25426,91.80%,21788.30684,17000,4730.16,2013-04-01,262.29,2013-04-01
489228,11225,83.80%,13022.48966,11100,1922.49,2011-12-01,5546.49,2011-12-01
489230,69535,93.50%,32349.19135,24999.99,7349.21,2013-01-01,440.56,2013-02-01
489239,27340,57.80%,28265.44815,23999.98,4265.47,2011-11-01,12725.85,2016-05-01
489241,48997,86.70%,5798.2262,5000,798.23,2013-03-01,169.79,2013-03-01
489278,890,5.90%,10998.49032,10000,998.49,2012-03-01,3892.84,2016-04-01
489299,7693,15.10%,8577.255145,8000,577.26,2011-10-01,1397.4,2011-11-01
489323,111,8.50%,1503.892673,1200,258.89,2013-03-01,42.54,2013-03-01
489352,15062,29.20%,14640.73485,13000,1640.73,2013-03-01,427.74,2013-03-01
489353,7672,47.70%,7373.62606,7200,173.63,2010-06-01,6911.43,2010-07-01
489366,41487,96.50%,30930.68419,24249.98,6680.71,2012-07-01,7444.37,2016-04-01
489370,21102,81.20%,9465.157501,9000,465.16,2010-09-01,7994.95,2016-03-01
489391,916,0%,18514.51048,15000,3514.51,2013-03-01,553.84,2015-11-01
489401,7489,39%,5290.562378,4750,540.56,2011-06-01,3118.05,2011-06-01
489407,46396,35.70%,1016.522143,1000,16.52,2010-07-01,0.2,2010-07-01
489410,5746,31.10%,7660.390805,6500,1160.39,2013-03-01,235.33,2016-05-01
489422,4140,9.20%,11261.05727,10000,1261.06,2013-03-01,317.45,2016-04-01
489446,14456,66.90%,3497.811615,3000,497.81,2013-03-01,118.33,2013-03-01
489457,30966,97.70%,20698.92179,16000,4698.92,2013-03-01,638.44,2013-03-01
489461,4131,12.80%,8117.448031,7000,1117.45,2013-03-01,235.63,2013-03-01
489469,353,17.60%,5821.514298,5000,821.51,2012-09-01,12.92,2016-03-01
489476,16514,29.30%,12866.78236,11500,1366.78,2012-07-01,3165.86,2016-05-01
489477,9410,31.20%,13708.41,10251.7,3172.88,2012-08-01,530,2012-10-01
489482,49898,29.30%,22834.35225,20000,2834.35,2012-02-01,8641.56,2015-12-01
489497,9254,92.50%,14218.67569,12000,2218.68,2013-03-01,419.74,2016-05-01
489506,17135,83.60%,15040.82995,12250,2790.83,2013-03-01,440.11,2013-03-01
489520,12304,78.60%,12151.02,12000,151.02,2010-04-01,12151.52,2016-05-01
489530,10215,71.90%,10031.67677,8000,2031.68,2013-03-01,284.02,2016-05-01
489533,13360,53%,8836.550632,7500,1336.55,2013-02-01,508.98,2016-05-01
489556,7289,22.50%,6436.588875,5500,936.59,2012-08-01,1407.53,2016-05-01
489561,6497,11.60%,6424.985099,5800,624.99,2013-03-01,188.89,2013-03-01
489616,15651,94.30%,12284.08349,10000,2237.12,2013-04-01,53.57,2016-05-01
489630,8581,35.60%,4167.949747,3900,267.95,2011-08-01,631.02,2011-09-01
489632,10945,99.50%,7535.568385,6000,1535.57,2012-11-01,1035.26,2014-11-01
489658,11321,70.30%,9479.06224,8000,1479.06,2013-03-01,279.06,2013-03-01
489666,10118,84.30%,6957.948043,6000,957.95,2013-03-01,205.01,2016-01-01
489673,4841,17.20%,5238.540485,4700,538.54,2012-08-01,1151.69,2012-09-01
489679,4883,84.20%,5985.97,4403.52,1464.19,2012-07-01,210.07,2012-12-01
489699,91102,76.60%,29462.62999,25000,4462.63,2013-03-01,879.13,2016-05-01
489717,8322,19%,10109.48482,9800,309.48,2010-11-01,1394.37,2013-02-01
489719,10215,11.50%,6456.057118,6000,456.06,2011-08-01,3510.9,2011-08-01
489723,15974,48.90%,6646.714708,5500,1146.71,2013-03-01,209.88,2013-03-01
489758,0,0%,6756.621932,6000,756.62,2013-03-01,190.31,2013-03-01
489770,5866,66.70%,7843.082372,7000,843.08,2012-08-01,1717.03,2016-05-01
489772,27957,42.90%,7789.619329,7000,789.62,2012-12-01,872.65,2012-12-01
489797,11537,97.80%,12408.08377,10000,2408.08,2013-03-01,359.53,2013-03-01
489799,6588,57.30%,32493.30137,25000,7493.3,2013-02-01,1831.21,2013-03-01
489803,4172,41.70%,18756.57565,16000,2756.58,2013-03-01,566.16,2015-03-01
489816,48788,58.90%,27347.86259,23999.99,3347.87,2011-04-01,17385.31,2015-09-01
489841,13058,17.80%,11796.23777,11000,796.24,2011-05-01,8.12,2011-05-01
489850,2121,4.40%,1213.42,1200,13.42,2010-05-01,1176.97,2010-06-01
489861,721,11.60%,7310.37,4971.84,2180.1,2013-07-01,54.16,2013-10-01
489905,2393,12.10%,1371.57,1009.64,210.2,2011-02-01,123.76,2011-06-01
489907,50784,0%,17773.17201,15000,2773.18,2013-03-01,520.75,2013-03-01
489911,2996,42.20%,6914.266636,6000,914.27,2012-02-01,2613.94,2016-05-01
489922,16785,14.60%,5981.455752,5500,481.46,2011-12-01,2607.41,2012-01-01
489925,0,NULL,3267.408445,2500,767.41,2013-03-01,97.99,2014-07-01
489977,8867,17.50%,29305.55171,25000,4305.55,2013-04-01,852.98,2016-04-01
489979,13570,48.30%,19740.2151,16750,2990.22,2013-03-01,603.9,2013-03-01
489994,7302,88%,9633.665639,7500,2133.67,2012-04-01,3034.49,2016-04-01
489997,7147,52.60%,12814.87941,10000,2814.88,2012-08-01,126.17,2014-09-01
490022,30144,94.20%,5930.419596,5000,930.42,2011-10-01,2821.02,2014-06-01
490031,40267,66.20%,14875.46857,14000,875.47,2010-11-01,11719.49,2016-03-01
490038,14573,53.60%,13514.12053,12000,1514.12,2013-03-01,396.74,2013-03-01
490047,9740,53.80%,11785.38312,10000,1785.38,2013-03-01,366.76,2013-03-01
490051,21053,62.70%,18935.18219,16000,2935.19,2011-12-01,8038.97,2011-12-01
490062,1568,30.70%,5746.614832,5000,746.61,2011-12-01,2463.9,2015-04-01
490075,4602,63%,2962.195785,2500,462.2,2013-03-01,86.62,2015-02-01
490109,7145,49.60%,5740.505507,4750,990.51,2013-03-01,188.1,2016-05-01
490130,20791,94.50%,19749.31414,16000,3749.31,2013-03-01,602.42,2015-05-01
490148,4360,89%,7442.406656,6000,1442.41,2013-02-01,419.54,2016-05-01
490174,28304,69.70%,16918.39357,14000,2918.39,2013-03-01,509.71,2013-03-01
490180,14729,85.60%,18924.18,2060.24,2802.32,2010-10-01,801.27,2016-05-01
490230,20000,18.50%,18611.89518,14999.99,3611.9,2013-03-01,535.74,2013-03-01
490232,7978,55%,5861.618969,5000,861.62,2013-03-01,179.56,2013-03-01
490242,5915,50.60%,5599.813217,5000,599.81,2013-03-01,170.33,2013-03-01
490252,5299,22.30%,12061.03,9579.66,2481.37,2012-03-01,52.39,2016-05-01
490267,23302,37.70%,24817.19937,21000,3817.2,2013-01-01,3417.33,2016-05-01
490274,148,8.70%,4984.714541,4500,484.71,2013-03-01,147.61,2016-05-01
490281,6315,30.50%,12641.49362,12000,641.49,2010-10-01,10329.7,2015-11-01
490288,1744,2.70%,23477.66717,20000,3445.11,2013-03-01,693.81,2013-03-01
490299,19244,46.70%,14067.27284,12000,2067.27,2013-03-01,423,2016-05-01
490303,11444,64.70%,13429.55247,11300,2129.55,2012-02-01,5027.82,2016-04-01
490333,67,1.30%,34829.52966,25000,9724.03,2013-04-01,2609.12,2014-12-01
490335,16166,74.20%,9327.329529,8000,1327.33,2013-03-01,295.66,2013-03-01
490338,20042,50.90%,5597.651934,5000,597.65,2011-08-01,23.83,2011-08-01
490344,2341,15%,10694.2685,10000,694.27,2011-09-01,72.64,2011-09-01
490354,13087,42.90%,10187.63153,10000,187.63,2010-05-01,9860.12,2010-05-01
490374,3760,8%,18674.43501,18000,616.14,2010-08-01,18678.24,2010-07-01
490383,20168,55.30%,3361.877568,3000,361.88,2011-08-01,1803.56,2015-12-01
490390,36357,76.50%,18264.12947,15000,3238.82,2013-04-01,1002,2013-04-01
490396,21570,55.40%,28283.80776,24000,4283.81,2013-03-01,824.69,2013-03-01
